"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000063415.12_Cyp26b1",54.8203194432984,-0.426039045092128,0.30331165328705,-1.40462471677252,0.160132902797316,0.525881691804156
"ENSMUSG00000078451.5_Ppil6",2.75467146682322,0.467969451903123,0.333223590169202,1.40437071596732,0.160208486385298,0.525881691804156
"ENSMUSG00000103749.1_Pcdhgb5",80.5349212370503,-0.103062827726812,0.0734205826865898,-1.40373208650163,0.160398643930814,0.526121591361685
"ENSMUSG00000038212.16_Mfsd14b",182.908136372007,0.111826931550445,0.0796775429350156,1.40349372522255,0.160469661802334,0.526226593917184
"ENSMUSG00000111692.1_AC163637.2",59.6210732488069,-0.144048906442103,0.102655130799957,-1.4032314344113,0.160547836750456,0.526355009866441
"ENSMUSG00000049717.9_Lig4",51.2849853132305,0.138761262121743,0.0989248417973723,1.40269379865138,0.160708167347017,0.526752644722692
"ENSMUSG00000010554.14_Mettl16",101.687774069454,0.120530886521635,0.0859670469140706,1.40205917090665,0.160897577987527,0.526958181451212
"ENSMUSG00000023018.4_Smarcd1",60.7309760198776,0.202961629490831,0.144754219084018,1.40211201286664,0.1608818003717,0.526958181451212
"ENSMUSG00000024359.8_Hspa9",3885.31113590576,-0.0781359342684006,0.0557359994808204,-1.40189347990948,0.160947057783832,0.526958181451212
"ENSMUSG00000028438.16_Kif24",6.61553704862826,0.374990817188131,0.267502497771167,1.40182174115216,0.160968484475465,0.526958181451212
"ENSMUSG00000031618.13_Nr3c2",119.020021997347,-0.177906793941432,0.12689152193426,-1.40203845954029,0.160903762331027,0.526958181451212
"ENSMUSG00000106892.1_Gm42791",5.82602317328713,-0.319956208267045,0.228263181752162,-1.40169871378749,0.161005234893032,0.526958181451212
"ENSMUSG00000028458.12_Tesk1",133.213478064827,0.114447075662313,0.0816984922633319,1.40084685153584,0.161259874899423,0.52747842696935
"ENSMUSG00000066944.1_4921513D11Rik",39.7803732896696,0.256409732629416,0.183048530166707,1.40077460548794,0.161281484786048,0.52747842696935
"ENSMUSG00000103037.1_Pcdhgb1",80.4137982047951,-0.103220249317258,0.0736875475172818,-1.40078280245452,0.161279032839264,0.52747842696935
"ENSMUSG00000030109.15_Slc6a12",356.259658187564,-0.147044366076014,0.104994278765351,-1.40049884436693,0.16136398921863,0.527620353501826
"ENSMUSG00000074182.8_Znhit6",41.6752161497598,-0.155894841591225,0.111329078686241,-1.40030658145105,0.161421530841306,0.527680608815134
"ENSMUSG00000031399.15_Fam3a",84.9247600824173,0.0943795210714142,0.0674352250853106,1.39955818271559,0.161645663754259,0.527926964114195
"ENSMUSG00000043895.6_S1pr2",26.9225557416385,0.211855589365231,0.151365252244976,1.39963159459052,0.161623667736465,0.527926964114195
"ENSMUSG00000068762.11_Gstm6",710.310072958002,-0.130817590502976,0.0934582103170744,-1.39974422856112,0.16158992420003,0.527926964114195
"ENSMUSG00000104346.1_Pcdhga3",80.0487962195717,-0.100784458449716,0.0720129564615965,-1.39953229810059,0.161653419965587,0.527926964114195
"ENSMUSG00000021619.5_Atg10",23.848234951385,-0.190414784894646,0.136151693583365,-1.39854877954975,0.1619483351991,0.528595002163575
"ENSMUSG00000027602.9_Map1lc3a",117.602427031547,0.120888145519441,0.0864438754650183,1.39845818884371,0.161975519898022,0.528595002163575
"ENSMUSG00000035597.19_Prpf39",257.920560266598,-0.144019406305606,0.102982588614799,-1.39848306633952,0.161968054250181,0.528595002163575
"ENSMUSG00000037892.13_Pcdh18",7.31723555938925,0.330838688256249,0.236782705999061,1.3972248811852,0.162345956835731,0.529617762423737
"ENSMUSG00000042302.14_Ehbp1",114.939790632636,-0.118183470063059,0.0845887551150209,-1.39715343844885,0.162367434985144,0.529617762423737
"ENSMUSG00000058388.14_Phtf1",35.1214502312554,-0.154071078818039,0.110331886784213,-1.39643291988083,0.162584167569053,0.530196520346652
"ENSMUSG00000035845.17_Alg12",51.6429140082639,0.182589376897003,0.130785309980996,1.39610004306703,0.162684370866936,0.530395081528717
"ENSMUSG00000020657.16_Dnajc27",5.45876795918533,-0.333004384328227,0.238588874089134,-1.39572469839403,0.162797413802962,0.530635397346161
"ENSMUSG00000004565.15_Pnpla6",201.094561462893,0.152618466257175,0.109383202737975,1.3952641944739,0.162936185157747,0.530959438155354
"ENSMUSG00000030559.8_Rab38",5.54896628993377,-0.337356353418175,0.241846279909105,-1.39492058155687,0.163039789894369,0.531074571066599
"ENSMUSG00000033364.13_Usp37",71.6941722053952,0.14157168547025,0.101502876517137,1.39475540327518,0.163089611439398,0.531074571066599
"ENSMUSG00000103585.1_Pcdhgb4",81.1530543933656,-0.100177383797251,0.0718177494507032,-1.39488336189112,0.163051015194408,0.531074571066599
"ENSMUSG00000030165.16_Klrd1",2.64193741611242,-0.478318509774382,0.343043541319266,-1.39433760488502,0.163215680224837,0.531194808774663
"ENSMUSG00000041592.16_Sdk2",8.46475737592682,0.292471276543503,0.209770871274143,1.39424160641103,0.163244657711048,0.531194808774663
"ENSMUSG00000049577.15_Zfpm1",370.038887866883,0.107293258646674,0.0769416118991651,1.39447635678969,0.163173804315147,0.531194808774663
"ENSMUSG00000051346.9_Spryd4",133.1501457866,0.102319192587361,0.0734173069213983,1.39366583817772,0.163418536836663,0.531632380145506
"ENSMUSG00000001761.7_Smo",13.2695262134215,0.224355355135292,0.161044090001018,1.39313001261874,0.163580478866032,0.531785151202585
"ENSMUSG00000020817.16_Rabep1",430.581348345174,0.115779982279037,0.083123405756227,1.39286860572797,0.163659527499313,0.531785151202585
"ENSMUSG00000028189.12_Ctbs",76.8718343601838,-0.157613639543429,0.113158400718237,-1.39285849343067,0.163662586004976,0.531785151202585
"ENSMUSG00000030275.6_Etnk1",685.674762134607,0.130785753099769,0.0938961484344989,1.39287665447752,0.163657093152895,0.531785151202585
"ENSMUSG00000045776.2_Lrtm1",169.87731156881,-0.441029993310434,0.316520620166507,-1.39336891567579,0.163508260494599,0.531785151202585
"ENSMUSG00000033256.14_Shf",65.2380755485979,-0.141851904280637,0.101871758231685,-1.39245563974685,0.16378446579481,0.532053028663081
"ENSMUSG00000002996.17_Hbp1",651.284068621252,0.0916853211715224,0.0658909281960751,1.39147108231181,0.164082622713789,0.532508699310015
"ENSMUSG00000024079.4_Eif2ak2",191.655981426167,0.189817175610163,0.13640912741437,1.39152840581961,0.164065252034674,0.532508699310015
"ENSMUSG00000028565.18_Nfia",769.635165087283,-0.0971706219546351,0.0698282517525274,-1.39156601398256,0.16405385642739,0.532508699310015
"ENSMUSG00000032244.9_Fem1b",145.787108473576,0.112793151044239,0.0810475655328604,1.39169079666566,0.164016050438442,0.532508699310015
"ENSMUSG00000030374.15_Strn4",182.822205114316,0.0807155613770668,0.0580186812580503,1.39119951758413,0.164164933504252,0.532647695504054
"ENSMUSG00000003316.14_Glg1",318.31556208274,0.116234638467763,0.0835683700270435,1.39089273166568,0.164257957191368,0.532720735743873
"ENSMUSG00000078552.10_Dcdc2b",5.12173652931882,-0.408505626538839,0.293706201620291,-1.39086483119945,0.164266419145691,0.532720735743873
"ENSMUSG00000037031.10_Tspan15",15.7040062309965,-0.22479642711425,0.161681246855859,-1.3903679708424,0.164417167313916,0.53308147181736
"ENSMUSG00000022438.6_Parvb",33.2848861975,0.20187390011624,0.145312222894329,1.38924239197031,0.164759054976345,0.53393331988611
"ENSMUSG00000031730.18_Dhodh",37.5885935186993,-0.149282966247313,0.107446378223968,-1.38937178446479,0.16471972559198,0.53393331988611
"ENSMUSG00000038172.14_Ttc39b",311.265046535859,-0.176038206457875,0.126743937960655,-1.38892801731095,0.16485463991437,0.534114780760029
"ENSMUSG00000026806.15_Ddx31",37.9546392793634,0.145302201225878,0.104640659771395,1.38858261734315,0.164959706159662,0.53426292802907
"ENSMUSG00000031433.15_Rbm41",29.3409200447023,-0.197022873094095,0.141894427581427,-1.38851733963289,0.164979568465578,0.53426292802907
"ENSMUSG00000025278.8_Flnb",617.208988570929,0.133380135873037,0.0960779083042317,1.38824978839764,0.16506099614615,0.534270129320467
"ENSMUSG00000026469.14_Xpr1",408.569371938583,0.111035686718981,0.0799780252663456,1.38832743555753,0.165037361563978,0.534270129320467
"ENSMUSG00000068290.11_Ddrgk1",784.918131302329,-0.125871815039258,0.0906917705475029,-1.38790779228782,0.165165124743676,0.534478939294058
"ENSMUSG00000015217.11_Hmgb3",52.2512500571969,-0.198264700800141,0.142906409057893,-1.38737445092349,0.165327611483071,0.534818699980815
"ENSMUSG00000030256.11_Bhlhe41",16.4658207946952,-0.629651671210095,0.453873083681074,-1.38728577183602,0.165354639941401,0.534818699980815
"ENSMUSG00000075700.9_Selenot",981.621580101029,0.108543709500602,0.0782481471529833,1.38717290376714,0.16538904575791,0.534818699980815
"ENSMUSG00000002111.8_Spi1",26.5314045020018,-0.249605450847395,0.179986345092938,-1.38680215278836,0.165502100491768,0.535056035881726
"ENSMUSG00000047875.6_Gpr157",28.7920124531261,-0.194677033443702,0.140406350601093,-1.38652584167505,0.165586395072943,0.535200300893405
"ENSMUSG00000020546.14_Stxbp4",25.3490149703308,0.202554555526345,0.146104793312563,1.38636488874817,0.165635512073362,0.535230824762089
"ENSMUSG00000050199.13_Lgr4",359.105747022879,-0.098087598576872,0.0707714046179076,-1.3859778410001,0.165753669893795,0.535484377523272
"ENSMUSG00000058523.2_Mup5",2.17337020685103,-0.559426372881867,0.403723792257095,-1.38566610046509,0.165848884047779,0.535663704737513
"ENSMUSG00000021417.15_Eci2",1042.78219642306,-0.165933718970859,0.119821871129852,-1.38483665299331,0.166102420540405,0.535944203239021
"ENSMUSG00000029291.11_Rufy3",435.644198748543,-0.0808878101611484,0.058404894461157,-1.38494917091142,0.166068010205927,0.535944203239021
"ENSMUSG00000059436.13_Max",187.360581542758,0.104147860040124,0.0752096859483969,1.38476658593658,0.166123851222152,0.535944203239021
"ENSMUSG00000066233.6_Tmem42",21.0437903686412,0.186431171230038,0.134585659599887,1.3852231492143,0.165984244328706,0.535944203239021
"ENSMUSG00000103677.1_Pcdhga4",80.3577167249382,-0.101837322674989,0.0735429713981946,-1.38473222850347,0.166134360532621,0.535944203239021
"ENSMUSG00000006386.15_Tek",54.9321181232447,-0.225701602794212,0.163132185971676,-1.38355041005458,0.166496161661963,0.536309958928597
"ENSMUSG00000006585.3_Cdt1",14.7674104756847,0.351415961690596,0.254031223120051,1.3833573581013,0.166555318705628,0.536309958928597
"ENSMUSG00000021770.10_Samd8",375.753281944224,0.109694252896692,0.0792733212478183,1.38374740921696,0.16643581135867,0.536309958928597
"ENSMUSG00000022890.13_Atp5j",668.038348457801,-0.119405856333549,0.0863411299722913,-1.38295452436017,0.166678810214355,0.536309958928597
"ENSMUSG00000023830.13_Igf2r",339.532919893484,0.127066850647139,0.0918346436169339,1.38364832314446,0.166466164124573,0.536309958928597
"ENSMUSG00000024002.16_Brd4",606.198452606627,0.088423657787937,0.0639149446528781,1.38345825484424,0.166524398875958,0.536309958928597
"ENSMUSG00000028330.8_Ncbp1",190.715137646775,0.107819959538413,0.0779089325802956,1.38392294654134,0.166382049705665,0.536309958928597
"ENSMUSG00000039765.15_Cc2d2a",28.7137540675469,-0.244787330766089,0.177001474152772,-1.38296775175336,0.166674754171575,0.536309958928597
"ENSMUSG00000058013.11_Sept11",105.347730096868,0.196566243137979,0.142133856673209,1.38296566165738,0.16667539507287,0.536309958928597
"ENSMUSG00000066647.6_Gm5113",28.1770570877658,0.158534864765039,0.114636478924216,1.38293557384857,0.166684621321269,0.536309958928597
"ENSMUSG00000095432.8_Zfp748",46.2816392017545,-0.128990782070284,0.0932732565196252,-1.38293426093838,0.166685023926144,0.536309958928597
"ENSMUSG00000021589.13_Rhobtb3",37.0605063576605,-0.222483625113308,0.160949372185895,-1.38232055267877,0.166873298059452,0.536483671795589
"ENSMUSG00000025893.8_Kbtbd3",11.5146390520663,-0.276338691964621,0.199910039621407,-1.38231522782926,0.166874932322102,0.536483671795589
"ENSMUSG00000047371.7_Zfp768",110.993322719165,-0.105448555575203,0.0762881768044687,-1.38223981738972,0.166898078016907,0.536483671795589
"ENSMUSG00000055435.6_Maf",278.377509438121,-0.132252550781376,0.095662215758611,-1.38249516522903,0.166819713957156,0.536483671795589
"ENSMUSG00000020053.18_Igf1",4748.93045289594,-0.148709546322655,0.107596556378158,-1.38210321341513,0.166940011961913,0.536490638727529
"ENSMUSG00000048794.14_Cfap100",1.55911415116676,0.763848587433112,0.552790527014559,1.38180477071199,0.167031653825908,0.536657309303483
"ENSMUSG00000034127.15_Tspan8",7.92593552440855,0.388000983129548,0.280849883859971,1.38152445639964,0.16711776348725,0.536678349727801
"ENSMUSG00000050079.10_Rspry1",141.467880903835,0.0978160162330244,0.0708028727774405,1.38152609344675,0.16711726050647,0.536678349727801
"ENSMUSG00000001134.9_Uxt",65.2813580505305,0.142688899765244,0.103300064913697,1.38130503484635,0.167185190793958,0.536767113041714
"ENSMUSG00000020680.15_Taf15",335.311353484392,-0.0784698961000966,0.0568265296393425,-1.38086729205737,0.167319768349942,0.536967534588065
"ENSMUSG00000025869.11_Nop16",135.894214362883,-0.119869894613926,0.0868092093445411,-1.3808430639907,0.167327219287542,0.536967534588065
"ENSMUSG00000007458.14_M6pr",604.370197176372,-0.0674559443614048,0.0488623485332048,-1.38053012976985,0.167423479389502,0.537148670735735
"ENSMUSG00000040351.11_Ankib1",197.921747250294,0.116402081423133,0.0843501033104842,1.37998741975062,0.16759051827933,0.537556748004386
"ENSMUSG00000047221.5_Fam185a",37.0403998554961,0.143434316578322,0.103972131776464,1.37954578912261,0.167726538636933,0.537865161100752
"ENSMUSG00000031662.8_Snx20",4.69058850777967,0.357910493273029,0.259527578545194,1.37908462476061,0.167868663778534,0.538057816110001
"ENSMUSG00000031907.9_Zfp90",13.6487917987089,-0.228038565808105,0.165344379275465,-1.37917337624275,0.167841304646291,0.538057816110001
"ENSMUSG00000037148.8_Arhgap10",18.8891700142516,-0.238439269483363,0.172931519449066,-1.37880746230065,0.16795412531314,0.538057816110001
"ENSMUSG00000050812.18_AI314180",846.17118730767,-0.0716509385584962,0.0519697755852638,-1.37870402078113,0.167986029312529,0.538057816110001
"ENSMUSG00000050914.16_Ankrd37",2.71904860434166,0.456292915719705,0.330910176930562,1.37890263742313,0.167924774900293,0.538057816110001
"ENSMUSG00000014164.14_Klhl3",27.6823227438234,-0.178645582341582,0.129600291168315,-1.37843503846432,0.16806901161126,0.538195830915619
"ENSMUSG00000001943.8_Vsig2",5.64211957690492,-0.364417528025581,0.264395964767438,-1.37830215505037,0.168110018120281,0.538199395932773
"ENSMUSG00000019797.11_1700021F05Rik",145.745871496262,-0.130573710300536,0.0947758098027976,-1.37771136508592,0.168292421007973,0.53820547814075
"ENSMUSG00000021366.8_Hivep1",142.956872186485,-0.135894779976306,0.0986212171687665,-1.37794669217837,0.168219747373085,0.53820547814075
"ENSMUSG00000024601.8_Isoc1",415.834015703966,0.109052580317374,0.0791584096445265,1.37764996551967,0.16831138627795,0.53820547814075
"ENSMUSG00000031847.8_1700030J22Rik",2.43160165211424,0.468936508680472,0.340335347660942,1.37786601334061,0.168244659930657,0.53820547814075
"ENSMUSG00000039109.15_F13a1",2.87427094450203,-0.634637531054742,0.460649551000567,-1.37770139941797,0.168295499122338,0.53820547814075
"ENSMUSG00000030878.11_Cdr2",5.26211979260092,0.349482123536504,0.253755111003858,1.3772417121135,0.168437529533423,0.538408695891978
"ENSMUSG00000060733.13_Ipmk",556.75983951252,-0.136156963044768,0.0988660682442011,-1.37718597960685,0.168454755419171,0.538408695891978
"ENSMUSG00000003228.8_Grk5",25.9293832294982,-0.285058770254206,0.207131024160232,-1.37622440390045,0.16875216890807,0.538416652959594
"ENSMUSG00000005615.14_Pcyt1a",594.638231753891,0.101394003944232,0.0736622959282228,1.37647086160647,0.16867590249488,0.538416652959594
"ENSMUSG00000008348.9_Ubc",1230.16884681463,0.203261776694406,0.147672953195136,1.37643198904416,0.1686879299029,0.538416652959594
"ENSMUSG00000024732.7_Ccdc86",54.7874263206181,0.170656211207782,0.124007958894988,1.37617143874045,0.168768562370566,0.538416652959594
"ENSMUSG00000030306.14_Tmtc1",8.8181718396006,0.255457690967717,0.185617649587703,1.37625754627937,0.168741911483107,0.538416652959594
"ENSMUSG00000031508.14_Ankrd10",47.2556912027133,-0.160206377068301,0.116416723463885,-1.37614573148505,0.168776519558678,0.538416652959594
"ENSMUSG00000038884.14_A230050P20Rik",616.062423061554,0.187989313650015,0.136523646930893,1.37697254560724,0.168520736143969,0.538416652959594
"ENSMUSG00000047539.9_Fbxo28",71.3951989496196,0.109268069404367,0.0793852664114058,1.3764275708051,0.168689296973758,0.538416652959594
"ENSMUSG00000078619.10_Smarcd2",294.34947261533,-0.111573919561984,0.0810946641766542,-1.37584785256567,0.168868742798532,0.538583500968083
"ENSMUSG00000024854.3_Pold4",69.7722104612938,-0.146139235529815,0.106259465244409,-1.37530558048337,0.169036727158412,0.538609940031679
"ENSMUSG00000026820.5_Ptges2",74.5049417111461,-0.141891636210095,0.103167615292402,-1.37535054782395,0.169022792467681,0.538609940031679
"ENSMUSG00000029345.13_Tfip11",129.07458458221,0.085682486088799,0.0622953263495473,1.37542398619157,0.169000036894303,0.538609940031679
"ENSMUSG00000060147.15_Serpinb6a",74.1784198180446,-0.1283385232049,0.0933002430002871,-1.37554328989803,0.16896307441129,0.538609940031679
"ENSMUSG00000061718.12_Ppp1r1b",38.823455800189,-0.269869660106727,0.196254359426418,-1.37510148001532,0.169099985603451,0.538684275271821
"ENSMUSG00000002949.15_Timm44",241.693228111975,-0.0823082079361668,0.0598630649693055,-1.37494142637651,0.169149604694088,0.538715136196398
"ENSMUSG00000027408.7_Cpxm1",5.35979658915409,0.390687683907912,0.284205846918871,1.37466448401196,0.169235486884804,0.538734297678832
"ENSMUSG00000030610.13_Det1",33.404079665927,-0.137228158562453,0.0998178426108039,-1.37478585965351,0.169197843237446,0.538734297678832
"ENSMUSG00000035275.14_Raver2",1.90083503900202,-0.575028843551672,0.41839983414876,-1.37435246531963,0.169332285721329,0.538915278760662
"ENSMUSG00000024053.10_Emilin2",10.9489781018436,-0.319627054682144,0.232593047840332,-1.37419006135368,0.169382685397205,0.538948539786249
"ENSMUSG00000029082.17_Bst1",3.62561256353388,-0.374075913777027,0.272250761969808,-1.3740123666523,0.169437843215083,0.538996921201295
"ENSMUSG00000103472.1_Pcdhga7",80.8688294103396,-0.0996851479044348,0.0725594788266228,-1.37384046187304,0.169491216613619,0.539039604746424
"ENSMUSG00000028974.13_Dffa",104.57750627298,-0.123420979405461,0.0898458143047343,-1.37369759916526,0.169535582553584,0.539053628147631
"ENSMUSG00000003062.13_Stard3nl",24.011075550456,0.164787440138531,0.120036790742283,1.37280777934432,0.169812111691361,0.539170439827761
"ENSMUSG00000014859.9_E2f4",119.401504419446,0.10351465711214,0.0753967114184657,1.37293331717898,0.169773077847491,0.539170439827761
"ENSMUSG00000031931.4_Ankrd49",71.9175169389232,-0.144193533108058,0.104989190589849,-1.37341313232297,0.169623949516614,0.539170439827761
"ENSMUSG00000034211.14_Mrps17",231.406972544644,-0.0783547471651573,0.0570724029338842,-1.37290079157746,0.169783190481627,0.539170439827761
"ENSMUSG00000039236.18_Isg20",21.2618012850685,0.19574986024385,0.142590563810245,1.37281075979436,0.1698111848934,0.539170439827761
"ENSMUSG00000042717.5_Ppp1r3a",2.74364328017631,0.49075158075731,0.357446043877397,1.37293890690153,0.169771339975248,0.539170439827761
"ENSMUSG00000032171.7_Pin1",48.6225956627731,-0.132035273190522,0.0962079242683688,-1.37239498923409,0.169940509153995,0.539451155058012
"ENSMUSG00000031871.9_Cdh5",122.282702058211,-0.218930526657418,0.159600172239935,-1.37174367411264,0.170143247278693,0.539967666204857
"ENSMUSG00000052435.6_Cebpe",27.5347391681036,0.185746242060666,0.135422917219943,1.37160124647877,0.170187605586597,0.539981417443268
"ENSMUSG00000022565.15_Plec",548.002011801609,0.13064552239345,0.0952713361085573,1.37129936169453,0.17028165460492,0.540152786803426
"ENSMUSG00000029131.14_Dnajb6",270.334199986776,-0.142245206707053,0.103765933588282,-1.37082760968014,0.170428701943911,0.540257360124474
"ENSMUSG00000032415.14_Ube2cbp",11.6080489683933,0.230256528431767,0.167971369538601,1.37080818632519,0.170434758334427,0.540257360124474
"ENSMUSG00000050697.8_Prkaa1",141.161222566153,0.116556583731383,0.0850189866316529,1.37094769473515,0.170391261838994,0.540257360124474
"ENSMUSG00000034194.17_R3hcc1",42.5029001591716,-0.177864148747258,0.129765217008379,-1.37066120527331,0.170480593679715,0.54027570808857
"ENSMUSG00000019461.12_Plscr3",43.4437415850904,-0.157346595063751,0.114828188176893,-1.37027847919501,0.170599988329589,0.540527111919794
"ENSMUSG00000030393.8_Zik1",2.25186531512865,0.483447429529155,0.352889557484246,1.36996808002951,0.170696865980357,0.540580145291313
"ENSMUSG00000034593.16_Myo5a",8.92546229174867,0.282102993159839,0.205904579376692,1.37006662995943,0.170666103425659,0.540580145291313
"ENSMUSG00000036295.5_Lrrn3",10.5337994206702,0.266205116920742,0.19437442627403,1.3695480523011,0.170828025042699,0.540868548662534
"ENSMUSG00000043088.16_Il17re",2.39341141480779,0.544713227177935,0.397782802800871,1.36937349564259,0.170882554803497,0.540914253133265
"ENSMUSG00000006731.10_B4galnt1",862.515924993038,-0.105850521255206,0.0773969056394652,-1.36763247032491,0.171427147425211,0.541312228668049
"ENSMUSG00000007122.11_Casq1",1.40341624604878,-0.71196690244948,0.52043936624721,-1.3680112393944,0.17130855803271,0.541312228668049
"ENSMUSG00000018927.3_Ccl6",46.1212526366371,-0.252678965809764,0.184781638702123,-1.36744628732887,0.171485462271368,0.541312228668049
"ENSMUSG00000044033.16_Ccdc141",130.917329047142,-0.167119421563217,0.122204672398928,-1.36753708579708,0.171457021199109,0.541312228668049
"ENSMUSG00000045777.14_Ifitm10",4.83717539738783,-0.391751182187585,0.286438699517755,-1.36766150260818,0.171418055488596,0.541312228668049
"ENSMUSG00000046442.4_Ppm1e",2.1753269680894,0.545531145424072,0.398941476743944,1.36744654849266,0.171485380461199,0.541312228668049
"ENSMUSG00000053716.9_Dusp7",37.1884346911191,-0.167740993774634,0.122643056364039,-1.36771700532912,0.171400674904177,0.541312228668049
"ENSMUSG00000062232.14_Rapgef2",158.693459503214,0.139740209055554,0.102131001404659,1.36824477517734,0.171235470570345,0.541312228668049
"ENSMUSG00000063568.11_Jazf1",4.82718734817148,0.411021156479051,0.300578744589656,1.3674325409808,0.171489768388351,0.541312228668049
"ENSMUSG00000066415.4_Msl2",269.539373536777,-0.0876700836550686,0.0640923270116082,-1.36787175224875,0.171352223131624,0.541312228668049
"ENSMUSG00000094936.7_Rbm4",97.3282432146586,0.118994234892263,0.086954181256427,1.3684705343996,0.17116483906074,0.541312228668049
"ENSMUSG00000095464.1_Gm21987",45.6571855552904,-0.150790040124492,0.110204832140263,-1.36827067557777,0.171227366208025,0.541312228668049
"ENSMUSG00000024260.13_Sap130",213.775494960417,-0.115434765281574,0.0844507076315351,-1.36688926024427,0.171660018804689,0.541677912168138
"ENSMUSG00000029145.12_Eif2b4",159.971149227237,0.0981323623498606,0.0717968140861019,1.36680664175678,0.171685920423316,0.541677912168138
"ENSMUSG00000024588.8_Fech",1238.82038959211,0.0830394230478488,0.0607721246004195,1.36640645022431,0.171811425372189,0.541947145124199
"ENSMUSG00000031371.14_Haus7",70.5383340335441,0.144719689631003,0.105953546935707,1.36587866868505,0.171977049073856,0.542089338564345
"ENSMUSG00000031955.10_Bcar1",197.204375497062,0.117100859718892,0.0857300342143374,1.36592573177007,0.171962275305892,0.542089338564345
"ENSMUSG00000034361.10_Cpne2",82.5176931688613,0.123584346150382,0.0904767064170852,1.36592445773474,0.171962675231093,0.542089338564345
"ENSMUSG00000029036.18_Atad3a",286.710491898034,-0.098958520807075,0.0724860245679368,-1.36520827838099,0.17218759720124,0.542246235724073
"ENSMUSG00000031818.12_Cox4i1",1360.64832289995,-0.101601510822297,0.0744030719595085,-1.36555532112425,0.172078578125476,0.542246235724073
"ENSMUSG00000048100.13_Taf13",60.5419044853802,0.143283919072822,0.104940900212048,1.36537726266209,0.172134506479927,0.542246235724073
"ENSMUSG00000084128.10_Esrp2",568.187186433987,-0.113689991079637,0.0832704069419427,-1.3653108619837,0.172155366485492,0.542246235724073
"ENSMUSG00000006519.11_Cyba",29.9115392057697,-0.189710545567734,0.139010410256576,-1.36472185944621,0.172340486495795,0.542254109742998
"ENSMUSG00000023484.13_Prph",2.78938113041309,-0.499692575603911,0.36617036975645,-1.36464503104462,0.172364644181518,0.542254109742998
"ENSMUSG00000026571.12_Dcaf6",402.47975516293,-0.0999013548519106,0.0731939818196501,-1.36488482206184,0.172289253417116,0.542254109742998
"ENSMUSG00000026632.17_Tatdn3",29.4889958769478,-0.148165431867141,0.108577486684099,-1.36460546649253,0.172377085725337,0.542254109742998
"ENSMUSG00000030653.17_Gm45837",97.2419676108194,-0.149824886325548,0.109797132722393,-1.36456101002527,0.1723910663915,0.542254109742998
"ENSMUSG00000002733.8_Plekha3",155.243140477385,0.0780923725843761,0.0572349732707414,1.36441703597854,0.172436349159077,0.542270113404455
"ENSMUSG00000020605.9_Hs1bp3",63.2564810741673,0.120665511782742,0.0884524155223746,1.36418560273482,0.172509158268161,0.542372653040261
"ENSMUSG00000071369.11_Map3k5",240.802233771483,-0.111580442660864,0.0818128963054361,-1.36384907147518,0.172615072331771,0.542579203361586
"ENSMUSG00000038485.5_Socs7",103.738542953421,0.0967918401541726,0.0709854532780807,1.36354472197278,0.172710899933101,0.542753960167126
"ENSMUSG00000000303.12_Cdh1",173.739265298175,0.357832141488359,0.262696535915045,1.36215020971605,0.173150485375145,0.543185718230805
"ENSMUSG00000009112.4_Bcl2l13",295.857596443587,0.090741911337573,0.0666232878885117,1.36201490820179,0.173193180294405,0.543185718230805
"ENSMUSG00000017386.10_Traf4",241.846872696583,0.128167953521996,0.0940921256573141,1.36215387447816,0.173149329054648,0.543185718230805
"ENSMUSG00000024381.15_Bin1",91.4058118384615,0.0988983320170975,0.0726147359878965,1.3619595344061,0.173210655980203,0.543185718230805
"ENSMUSG00000031138.4_F9",1819.52703625086,-0.0947590211624727,0.0695490108021099,-1.36247834540873,0.173046973558591,0.543185718230805
"ENSMUSG00000037921.15_Ddx60",54.6315320299522,0.366805574567273,0.269139917241968,1.36288060993011,0.172920140609477,0.543185718230805
"ENSMUSG00000042500.11_Ago4",30.1684096989956,-0.158682437251092,0.116468400035349,-1.36245056343979,0.173055735707322,0.543185718230805
"ENSMUSG00000051934.4_Spats2",50.2701758097487,0.150491463601877,0.110438938963164,1.36266669179132,0.172987579782424,0.543185718230805
"ENSMUSG00000069237.8_Fam8a1",538.478357958916,0.0968791029288463,0.0710916319536248,1.36273567319489,0.172965830770102,0.543185718230805
"ENSMUSG00000021428.8_Riok1",52.2150360544536,-0.118269342874371,0.0868806456179212,-1.36128526708341,0.173423557037045,0.543304775811856
"ENSMUSG00000028062.15_Lamtor2",174.158275349482,-0.112097765658444,0.0823520653988739,-1.36120163004409,0.173449979202555,0.543304775811856
"ENSMUSG00000037313.16_Tacc3",12.3965615457894,0.296525713178387,0.217814708059376,1.36136680493383,0.173397800931844,0.543304775811856
"ENSMUSG00000040699.13_Limd2",77.1562031204634,-0.174840263198252,0.128418405687805,-1.3614891281496,0.173359166942384,0.543304775811856
"ENSMUSG00000049932.3_H2afx",49.070609790941,0.178878617846775,0.131376904371518,1.36156822009543,0.17333419033882,0.543304775811856
"ENSMUSG00000096546.2_Smlr1",200.022504632182,-0.10783939904903,0.0792365335277765,-1.36098077802995,0.173519764048134,0.543397199808118
